ID_SAMPLE,entity_name,latitude,longitude,elevation_new,elevation_original,diff
2589,Pardoe_c135,61.35,8.2,1222,1450,0.15724137931034482
2590,Pardoe_c136,61.36,8.2,1222,1440,0.15138888888888888
2591,Pardoe_c137,61.36,8.2,1222,1400,0.12714285714285714
2592,Pardoe_c138,61.36,8.2,1222,1320,0.07424242424242425
2593,Pardoe_c139,61.36,8.2,1222,1200,0.018333333333333333
2594,Pardoe_c140,61.36,8.2,1222,1140,0.07192982456140351
2595,Pardoe_c141,61.39,8.24,1480,1660,0.10843373493975904
2596,Pardoe_c142,61.39,8.24,1480,1600,0.075
2597,Pardoe_c143,61.39,8.24,1480,1500,0.013333333333333334
2598,Pardoe_c144,61.39,8.24,1480,1400,0.05714285714285714
2599,Pardoe_c145,61.39,8.24,1480,1300,0.13846153846153847
2600,Pardoe_c146,61.35,8.28,1238,1460,0.15205479452054796
2601,Pardoe_c147,61.35,8.28,1238,1440,0.14027777777777778
2602,Pardoe_c148,61.35,8.28,1238,1400,0.11571428571428571
2603,Pardoe_c149,61.35,8.28,1238,1380,0.10289855072463767
2604,Pardoe_c150,61.35,8.28,1238,1360,0.08970588235294118
2605,Pardoe_c151,61.32,8.3,1344,1660,0.19036144578313252
2606,Pardoe_c152,61.32,8.3,1344,1620,0.17037037037037037
2607,Pardoe_c153,61.32,8.3,1344,1600,0.16
2608,Pardoe_c154,61.32,8.3,1344,1600,0.16
2609,Pardoe_c155,61.32,8.3,1344,1560,0.13846153846153847
2610,Pardoe_c156,61.32,8.3,1344,1500,0.104
2611,Pardoe_c157,61.32,8.3,1344,1450,0.07310344827586207
2612,Pardoe_c158,61.32,8.3,1344,1400,0.04
2613,Pardoe_c159,61.32,8.3,1344,1400,0.04
2614,Pardoe_c160,61.32,8.3,1344,1380,0.02608695652173913
2615,Pardoe_c161,61.36,8.33,1384,1540,0.1012987012987013
2616,Pardoe_c162,61.36,8.33,1384,1500,0.07733333333333334
2617,Pardoe_c163,61.36,8.33,1384,1480,0.06486486486486487
2618,Pardoe_c164,61.36,8.33,1384,1440,0.03888888888888889
2619,Pardoe_c165,61.36,8.33,1384,1420,0.02535211267605634
2620,Pardoe_c166,61.41,8.36,1353,1840,0.26467391304347826
2621,Pardoe_c167,61.41,8.36,1353,1840,0.26467391304347826
2622,Pardoe_c168,61.41,8.36,1353,1820,0.25659340659340657
2623,Pardoe_c169,61.41,8.36,1353,1820,0.25659340659340657
2624,Pardoe_c170,61.41,8.36,1353,1820,0.25659340659340657
2625,Pardoe_c171,61.41,8.36,1353,1820,0.25659340659340657
2626,Pardoe_c172,61.41,8.36,1353,1810,0.25248618784530386
2627,Pardoe_c173,61.41,8.36,1353,1810,0.25248618784530386
2628,Pardoe_c174,61.41,8.36,1353,1800,0.24833333333333332
2629,Pardoe_c175,61.41,8.36,1353,1800,0.24833333333333332
2630,Pardoe_c176,61.41,8.36,1353,1800,0.24833333333333332
2631,Pardoe_c177,61.41,8.36,1353,1800,0.24833333333333332
2632,Pardoe_c178,61.41,8.36,1353,1780,0.2398876404494382
2633,Pardoe_c179,61.41,8.36,1353,1780,0.2398876404494382
2634,Pardoe_c180,61.41,8.36,1353,1740,0.22241379310344828
2635,Pardoe_c181,61.41,8.36,1353,1740,0.22241379310344828
2636,Pardoe_c182,61.41,8.36,1353,1720,0.21337209302325583
2637,Pardoe_c183,61.41,8.36,1353,1720,0.21337209302325583
2638,Pardoe_c184,61.39,8.37,1227,1900,0.3542105263157895
2639,Pardoe_c185,61.39,8.37,1227,1890,0.35079365079365077
2640,Pardoe_c186,61.39,8.37,1227,1880,0.3473404255319149
2641,Pardoe_c187,61.39,8.37,1227,1860,0.3403225806451613
2642,Pardoe_c188,61.39,8.37,1227,1840,0.33315217391304347
2643,Pardoe_c189,61.39,8.37,1227,1820,0.32582417582417583
2644,Pardoe_c190,61.39,8.37,1227,1820,0.32582417582417583
2645,Pardoe_c191,61.39,8.37,1227,1800,0.31833333333333336
2646,Pardoe_c192,61.39,8.37,1227,1800,0.31833333333333336
2647,Pardoe_c193,61.37,8.44,1530,1680,0.08928571428571429
2648,Pardoe_c194,61.37,8.44,1530,1600,0.04375
2649,Pardoe_c195,61.37,8.44,1530,1550,0.012903225806451613
2650,Pardoe_c196,61.37,8.44,1530,1500,0.02
2651,Pardoe_c197,61.37,8.44,1530,1480,0.033783783783783786
2652,Pędziszewska_a1,54.182874,17.797284,184,163,0.12883435582822086
2653,Pędziszewska_a2,54.45,18.5,133,132,0.007575757575757576
2654,Pędziszewska_a3,54.2494444444444,18.0208333333333,186,176,0.056818181818181816
2655,Roesch_a1,48.501648,8.245382,819,790,0.03670886075949367
2656,Roesch_a3,48.484314,8.305813,881,770,0.14415584415584415
2657,Roesch_a7,47.755955,9.020786,467,406,0.15024630541871922
2658,Roesch_a8,48.598849,8.201765,890,1028,0.13424124513618677
2659,Roesch_a9,47.817398,8.161836,998,930,0.07311827956989247
2660,Roesch_a10,48.614134,8.320268,737,795,0.0729559748427673
2661,Roesch_a11,48.570823,8.24029,895,910,0.016483516483516484
2662,Roesch_b1,47.763154,8.938237,433,406,0.0665024630541872
2663,Roesch_b2,47.767025,8.984608,483,429,0.1258741258741259
2664,Roesch_b3,47.701303,9.186872,410,396,0.03535353535353535
2665,Roesch_b4,47.7993,8.917355,464,446,0.04035874439461883
2666,Ryabogina_a1,57.934278,68.993096,47,59,0.2033898305084746
2667,Ryabogina_a2,58.016882,69.135876,39,44,0.11363636363636363
2668,Ryabogina_a3,57.988503,69.1115,45,45,0
2669,Ryabogina_a4,57.958698,69.08535,50,45,0.1111111111111111
2670,Ryabogina_a5,57.975033,68.691273,49,60,0.18333333333333332
2671,Ryabogina_a6,58.092683,68.214794,46,41,0.12195121951219512
2672,Ryabogina_a7,57.764657,67.64657,48,48,0
2673,Ryabogina_a8,57.393795,67.039547,50,59,0.15254237288135594
2674,Ryabogina_a9,58.023128,69.156675,44,42,0.047619047619047616
2675,Ryabogina_a10,57.187404,66.602283,51,52,0.019230769230769232
2676,Ryabogina_a11,58.066966,68.431985,45,42,0.07142857142857142
2677,Ryabogina_a12,57.146686,66.305856,53,54,0.018518518518518517
2678,Ryabogina_a13,57.110636,66.272972,54,56,0.03571428571428571
2679,Ryabogina_a14,56.835982,66.082859,58,57,0.017543859649122806
2680,Ryabogina_a15,56.518688,66.389722,57,54,0.05555555555555555
2681,Ryabogina_a16,55.804931,70.206481,129,127,0.015748031496062992
2682,Ryabogina_a17,56.937206,70.883344,100,97,0.030927835051546393
2683,Ryabogina_a18,56.067691,69.331988,79,87,0.09195402298850575
2684,Ryabogina_a19,56.071392,69.327203,79,77,0.025974025974025976
2685,Ryabogina_a20,56.072063,69.328169,79,77,0.025974025974025976
2686,Ryabogina_a21,56.071456,69.331099,79,80,0.0125
2687,Ryabogina_a22,56.417568,65.171213,73,69,0.057971014492753624
2688,Ryabogina_a23,56.417566,65.171217,73,69,0.057971014492753624
2689,Ryabogina_a24,56.261452,69.638078,112,112,0
2690,Ryabogina_a25,56.261451,69.638077,112,112,0
2691,Ryabogina_a26,56.441049,66.12688,58,55,0.05454545454545454
2692,Ryabogina_a27,56.483712,65.548117,67,64,0.046875
2693,Ryabogina_a28,56.260141,69.633787,110,119,0.07563025210084033
2694,Ryabogina_a29,56.440989,66.1274,58,58,0
2695,Ryabogina_a30,55.976615,69.470741,91,92,0.010869565217391304
2696,Ryabogina_a31,56.440823,66.128623,58,58,0
2697,Ryabogina_a32,56.440915,66.127872,58,58,0
2698,Ryabogina_a33,56.0272,69.470322,79,96,0.17708333333333334
2699,Ryabogina_a34,56.262001,69.629152,110,110,0
2700,Ryabogina_a35,56.25833,69.611084,109,114,0.043859649122807015
2701,Ryabogina_a36,56.449024,66.150051,59,64,0.078125
2702,Ryabogina_a37,56.367689,68.528252,96,100,0.04
2703,Ryabogina_a38,56.254921,69.632285,110,107,0.028037383177570093
2704,Ryabogina_a39,56.559038,66.267958,52,56,0.07142857142857142
2705,Ryabogina_a40,56.533987,66.367714,57,61,0.06557377049180328
2706,Ryabogina_a41,56.266584,69.63099,110,112,0.017857142857142856
2707,Ryabogina_a42,56.534957,66.359689,58,59,0.01694915254237288
2708,Ryabogina_a43,56.068402,69.334366,79,91,0.13186813186813187
2709,Ryabogina_a44,56.53588,66.362822,58,61,0.04918032786885246
2710,Ryabogina_a45,56.068745,69.332246,79,87,0.09195402298850575
2711,Ryabogina_a46,56.141399,69.286995,97,96,0.010416666666666666
2712,Ryabogina_a47,56.098145,69.236813,102,95,0.07368421052631578
2713,Ryabogina_a48,56.068266,69.329005,79,76,0.039473684210526314
2714,Ryabogina_a49,56.379567,68.718395,120,122,0.01639344262295082
2715,Ryabogina_a50,56.372343,68.639774,123,126,0.023809523809523808
2716,Ryabogina_a51,66.621003,66.558266,31,0,Inf
2717,Ryabogina_a52,56.072297,69.326068,79,76,0.039473684210526314
2718,Ryabogina_a53,55.804786,70.204046,129,126,0.023809523809523808
2719,Ryabogina_a54,55.805871,70.201385,129,128,0.0078125
2720,Ryabogina_a55,55.621579,69.359518,96,80,0.2
2721,Ryabogina_a56,56.230914,69.207416,121,124,0.024193548387096774
2722,Ryabogina_a57,56.310567,68.946905,118,112,0.05357142857142857
2723,Ryabogina_a58,56.093041,69.241648,97,97,0
2724,Ryabogina_a59,56.307329,68.94536,118,125,0.056
2725,Ryabogina_a60,56.487487,68.04647,102,102,0
2726,Ryabogina_a61,56.40826,68.400822,118,115,0.02608695652173913
2727,Ryabogina_a62,56.359602,68.455067,107,107,0
2728,Ryabogina_a63,56.473708,68.264208,128,128,0
2729,Ryabogina_a64,55.896217,68.782125,135,134,0.007462686567164179
2730,Ryabogina_a65,56.346096,68.481846,97,94,0.031914893617021274
2731,Ryabogina_a66,55.827574,68.460903,134,133,0.007518796992481203
2732,Ryabogina_a67,56.174099,69.29565,94,85,0.10588235294117647
2733,Ryabogina_a68,55.932981,68.318281,125,128,0.0234375
2734,Ryabogina_a69,56.448509,65.596561,63,58,0.08620689655172414
2735,Ryabogina_a70,57.279896,65.51342,55,55,0
2736,Ryabogina_a71,57.311431,65.360985,57,56,0.017857142857142856
2737,Ryabogina_a72,52.644912,59.575596,328,313,0.04792332268370607
2738,Ryabogina_a73,52.203504,59.919477,311,299,0.04013377926421405
2739,Ryabogina_a74,57.165027,67.018219,56,59,0.05084745762711865
2740,Ryabogina_a75,56.448086000000004,65.594544,76,61,0.2459016393442623
2741,Ryabogina_a76,56.51814,66.392879,57,56,0.017857142857142856
2742,Ryabogina_a77,56.483475,65.549619,67,64,0.046875
2743,Ryabogina_a78,56.483665,65.549018,67,64,0.046875
2744,Ryabogina_a79,67.810431,80.060434,61,150,0.5933333333333334
2745,Ryabogina_a80,67.812246,80.062323,61,0,Inf
2746,Ryabogina_a81,67.81633,80.090475,62,0,Inf
2747,Ryabogina_a82,67.828642,80.046015,57,0,Inf
2748,Ryabogina_a83,67.828836,80.03726,59,0,Inf
2749,Ryabogina_a84,67.846773,80.112619,46,0,Inf
2750,Ryabogina_a85,67.843731,80.114336,46,0,Inf
2751,Ryabogina_a86,67.844378,80.123434,47,0,Inf
2752,Ryabogina_a87,63.51272,76.49399,70,105,0.3333333333333333
2753,Ryabogina_a88,57.165158,67.018851,56,63,0.1111111111111111
2754,Ryabogina_a89,56.417567,65.171214,73,69,0.057971014492753624
2755,Ryabogina_a90,67.890417,74.81525,7,0,Inf
2756,Ryabogina_a105,67.133556,76.455222,42,0,Inf
2757,Ryabogina_a106,67.133557,76.455222,42,0,Inf
2758,Ryabogina_a107,67.133555,76.455222,42,0,Inf
2759,Ryabogina_a108,66.854556,76.391861,49,0,Inf
2760,Ryabogina_a109,66.854554,76.391861,49,0,Inf
2761,Ryabogina_a110,66.854555,76.391861,49,0,Inf
2762,Ryabogina_a111,66.527586,76.621614,43,0,Inf
2763,Ryabogina_a112,66.527443,76.637083,43,0,Inf
2764,Ryabogina_a113,66.345111,76.903333,65,0,Inf
2765,Ryabogina_a114,66.345112,76.903333,65,0,Inf
2766,Ryabogina_a115,66.188786,76.870031,66,0,Inf
2767,Ryabogina_a116,66.018444,77.144833,31,0,Inf
2768,Ryabogina_a117,66.018445,77.144833,31,0,Inf
2769,Ryabogina_a118,65.969806,77.984278,24,70,0.6571428571428571
2770,Ryabogina_a119,65.969807,77.984278,24,70,0.6571428571428571
2771,Ryabogina_a120,65.880194,78.197389,18,61,0.7049180327868853
2772,Ryabogina_a121,65.52875,77.835028,23,97,0.7628865979381443
2773,Ryabogina_a122,65.528751,77.835028,23,97,0.7628865979381443
2774,Ryabogina_a123,65.528752,77.835028,23,97,0.7628865979381443
2775,Ryabogina_a124,65.140417,77.763528,27,94,0.7127659574468085
2776,Ryabogina_a125,65.140418,77.763528,27,94,0.7127659574468085
2777,Ryabogina_a126,64.846222,77.354,15,111,0.8648648648648649
2778,Ryabogina_a127,64.846223,77.354,15,111,0.8648648648648649
2779,Ryabogina_a128,64.611556,77.043917,17,80,0.7875
2780,Ryabogina_a129,64.527444,76.876972,43,91,0.5274725274725275
2781,Ryabogina_a130,64.527445,76.876972,43,91,0.5274725274725275
2782,Ryabogina_a131,64.332944,76.177556,55,87,0.367816091954023
2783,Ryabogina_a132,64.332945,76.177556,55,87,0.367816091954023
2784,Ryabogina_a133,64.192361,75.408667,66,113,0.415929203539823
2785,Ryabogina_a134,64.192362,75.408667,66,113,0.415929203539823
2786,Ryabogina_a135,64.101697,75.057183,85,124,0.31451612903225806
2787,Ryabogina_a136,63.977972,74.884806,79,128,0.3828125
2788,Ryabogina_a137,63.977973,74.884806,79,128,0.3828125
2789,Ryabogina_a138,63.644528,74.582361,88,136,0.35294117647058826
2790,Ryabogina_a139,63.644529,74.582361,88,136,0.35294117647058826
2791,Ryabogina_a140,63.262028,74.548444,123,135,0.08888888888888889
2792,Ryabogina_a141,63.262029,74.548444,123,135,0.08888888888888889
2793,Ryabogina_a142,63.262027,74.548444,123,135,0.08888888888888889
2794,Ryabogina_a143,62.927639,74.32575,109,61,0.7868852459016393
2795,Ryabogina_a144,62.927638,74.32575,109,61,0.7868852459016393
2796,Ryabogina_a145,62.584222,74.077972,79,84,0.05952380952380952
2797,Ryabogina_a146,62.584223,74.077972,79,84,0.05952380952380952
2798,Ryabogina_a147,62.27125,73.701694,69,105,0.34285714285714286
2799,Ryabogina_a148,62.271251,73.701694,69,105,0.34285714285714286
2800,Ryabogina_a149,61.91625,73.764528,76,103,0.2621359223300971
2801,Ryabogina_a150,61.916251,73.764528,76,103,0.2621359223300971
2802,Ryabogina_a151,61.59625,73.811444,65,127,0.4881889763779528
2803,Ryabogina_a152,61.596251,73.811444,65,127,0.4881889763779528
2804,Ryabogina_a153,61.357889,73.373694,61,129,0.5271317829457365
2805,Ryabogina_a154,61.357888,73.373694,61,129,0.5271317829457365
2806,Ryabogina_a155,61.166861,72.974889,42,95,0.5578947368421052
2807,Ryabogina_a156,60.946111,72.801722,39,114,0.6578947368421053
2808,Ryabogina_a157,60.946112,72.801722,39,114,0.6578947368421053
2809,Ryabogina_a158,60.585556,72.837694,71,110,0.35454545454545455
2810,Ryabogina_a159,60.585557,72.837694,71,110,0.35454545454545455
2811,Ryabogina_a160,60.421583,72.267972,82,110,0.2545454545454545
2812,Ryabogina_a161,60.421584,72.267972,82,110,0.2545454545454545
2813,Ryabogina_a162,60.268056,71.693944,91,117,0.2222222222222222
2814,Ryabogina_a163,60.268057,71.693944,91,117,0.2222222222222222
2815,Ryabogina_a164,59.911417,71.16575,59,62,0.04838709677419355
2816,Ryabogina_a165,59.911418,71.16575,59,62,0.04838709677419355
2817,Ryabogina_a166,59.719633,70.318914,61,58,0.05172413793103448
2818,Ryabogina_a167,59.719634,70.318914,61,58,0.05172413793103448
2819,Ryabogina_a168,59.626028,69.754139,61,63,0.031746031746031744
2820,Ryabogina_a169,59.626029,69.754139,61,63,0.031746031746031744
2821,Ryabogina_a170,59.599117,69.395897,59,58,0.017241379310344827
2822,Ryabogina_a171,59.478083,69.141222,50,56,0.10714285714285714
2823,Ryabogina_a172,59.478084,69.141222,50,56,0.10714285714285714
2824,Ryabogina_a173,59.478085,69.141222,50,56,0.10714285714285714
2825,Ryabogina_a174,59.141917,68.990722,71,62,0.14516129032258066
2826,Ryabogina_a175,59.141918,68.990722,71,62,0.14516129032258066
2827,Ryabogina_a176,59.141919,68.990722,71,62,0.14516129032258066
2828,Ryabogina_a177,58.793389,68.956667,94,88,0.06818181818181818
2829,Ryabogina_a178,58.793388,68.956667,94,88,0.06818181818181818
2830,Ryabogina_a179,58.633333,68.590472,72,57,0.2631578947368421
2831,Ryabogina_a180,58.4905,68.644333,82,79,0.0379746835443038
2832,Ryabogina_a181,58.49051,68.644333,82,79,0.0379746835443038
2833,Ryabogina_a182,58.490511,68.644333,82,79,0.0379746835443038
2834,Ryabogina_a183,57.948083,68.159042,57,60,0.05
2835,Ryabogina_a184,57.948084,68.159042,57,60,0.05
2836,Ryabogina_a185,57.833175,68.022558,57,53,0.07547169811320754
2837,Ryabogina_a186,57.680472,67.512833,54,60,0.1
2838,Ryabogina_a187,57.680473,67.512833,54,60,0.1
2839,Ryabogina_a194,65.887996,65.257988,7,74,0.9054054054054054
2840,Ryabogina_a195,65.646158,64.588165,3,60,0.95
2841,Ryabogina_a225,57.051174,65.889256,49,52,0.057692307692307696
2842,Ryabogina_a226,56.533156,66.287055,55,55,0
2843,Ryabogina_a227,56.072242,69.326539,79,76,0.039473684210526314
2844,Ryabogina_a228,56.924031,70.981225,99,101,0.019801980198019802
2845,Ryabogina_a229,56.367125,68.533314,99,97,0.020618556701030927
2846,Ryabogina_a230,57.052292,65.858567,51,55,0.07272727272727272
2847,Ryabogina_a231,56.448086000000004,65.594544,76,61,0.2459016393442623
2848,Salonen_a2,63.3343,52.9332,140,122,0.14754098360655737
2849,Salonen_a3,63.3363,52.9381,140,123,0.13821138211382114
2850,Salonen_a4,62.9871,52.4347,127,125,0.016
2851,Salonen_a5,62.9922,52.4388,127,125,0.016
2852,Salonen_a6,62.9786,52.3888,129,130,0.007692307692307693
2853,Salonen_a7,62.9259,52.4974,144,145,0.006896551724137931
2854,Salonen_a8,62.1553,50.5029,93,65,0.4307692307692308
2855,Salonen_a9,62.0766,50.1535,90,74,0.21621621621621623
2856,Salonen_a10,61.5988,50.7803,86,79,0.08860759493670886
2857,Salonen_a11,61.6226,53.9228,113,102,0.10784313725490197
2858,Salonen_a12,61.9206,52.214,106,95,0.11578947368421053
2859,Salonen_a13,66.166667,58.36666667,43,45,0.044444444444444446
2860,Salonen_a14,67.9333,54.0333,13,13,0
2861,Salonen_a15,67.9333,54.05,16,20,0.2
2862,Salonen_a16,67.1167,56.6833,77,75,0.02666666666666667
2863,Salonen_a17,67.1167,56.43,109,78,0.3974358974358974
2864,Salonen_a18,66.1,60.25,50,50,0
2865,Salonen_a19,65.9833,60.0167,67,59,0.13559322033898305
2866,Salonen_a20,65.9667,57.2667,64,60,0.06666666666666667
2867,Salonen_a21,68,52.4,23,72,0.6805555555555556
2868,Salonen_a22,67.95,53.933333,6,13,0.5384615384615384
2869,Salonen_a23,67.9333,54,17,18,0.05555555555555555
2870,Salonen_a24,65.9833,60.0167,67,59,0.13559322033898305
2871,Salonen_a25,66.535,59.303,44,50,0.12
2872,Salonen_a26,64.976994,59.180546,272,250,0.088
2873,Salonen_a27,68,52.3833,28,4.8,4.833333333333333
2874,Salonen_a28,67.183333,59.516667,109,110,0.00909090909090909
2875,Salonen_a29,67.183333,59.516667,109,110,0.00909090909090909
2876,Salonen_a30,67.119,59.553,127,110,0.15454545454545454
2877,Salonen_a31,67.8667,59.7167,40,23,0.7391304347826086
2878,Salonen_a32,67.45,63.0833,151,116,0.3017241379310345
2879,Salonen_a33,65.257,59.667,647,514,0.2587548638132296
2880,Salonen_a34,67.775,65.579,190,172,0.10465116279069768
2881,Salonen_a35,68,62.75,34,132,0.7424242424242424
2882,Salonen_a36,53.83,38.35,210,187,0.12299465240641712
2883,Salonen_a37,53.88,38.47,157,153,0.026143790849673203
2884,Salonen_a38,53.67,39.03,184,186,0.010752688172043012
2885,Salonen_a39,53.57,39.67,141,164,0.1402439024390244
2886,Salonen_a40,54.33,39.05,154,143,0.07692307692307693
2887,Salonen_a41,54.3,38.83,180,164,0.0975609756097561
2888,Salonen_a42,54.25,38.85,164,157,0.044585987261146494
2889,Salonen_a43,54.83,40,119,117,0.017094017094017096
2890,Salonen_a44,55.17,40.15,114,123,0.07317073170731707
2891,Salonen_a45,55.25,39.98,126,127,0.007874015748031496
2892,Salonen_a46,55.63,39.73,126,125,0.008
2893,Salonen_a47,55.88,38.82,134,140,0.04285714285714286
2894,Schofield_a1,61.1579,-45.4094,157,113,0.3893805309734513
2895,Schofield_a2,61.158,-45.4094,157,128,0.2265625
2896,Schofield_a3,61.1582,-45.4094,157,123,0.2764227642276423
2897,Schofield_a4,61.1582,-45.4094,157,131,0.1984732824427481
2898,Schofield_a5,61.1584,-45.4096,157,129,0.21705426356589147
2899,Schofield_a6,61.1586,-45.4098,157,139,0.12949640287769784
2900,Schofield_a7,61.1588,-45.4098,157,158,0.006329113924050633
2901,Schofield_a8,61.1592,-45.4099,157,158,0.006329113924050633
2902,Schofield_a9,61.1596,-45.4101,157,181,0.13259668508287292
2903,Schofield_a10,61.1601,-45.4106,157,201,0.21890547263681592
2904,Schofield_a11,61.1576,-45.4095,157,104,0.5096153846153846
2905,Schofield_a12,61.1578,-45.4094,157,112,0.4017857142857143
2906,Schofield_a13,61.1938,-45.5546,296,154,0.922077922077922
2907,Schofield_a14,61.1938,-45.5543,296,149,0.9865771812080537
2908,Schofield_a15,61.1938,-45.5541,296,130,1.2769230769230768
2909,Schofield_a16,61.193600000000004,-45.5543,296,131,1.2595419847328244
2910,Schofield_a17,61.1934,-45.5542,296,146,1.0273972602739727
2911,Schofield_a18,61.1934,-45.5541,296,138,1.144927536231884
2912,Schofield_a19,61.1931,-45.5539,296,130,1.2769230769230768
2913,Schofield_a20,61.193,-45.5562,296,121,1.4462809917355373
2914,Schofield_a21,61.1914,-45.5546,296,121,1.4462809917355373
2915,Schofield_a22,61.1915,-45.5545,296,121,1.4462809917355373
2916,Schofield_a23,61.1912,-45.5541,296,154,0.922077922077922
2917,Schofield_a24,61.1909,-45.5537,296,161,0.8385093167701864
2918,Schofield_a25,61.1461,-45.6156,55,59,0.06779661016949153
2919,Schofield_a26,61.1449,-45.613,55,78,0.2948717948717949
2920,Schofield_a27,61.147,-45.6228,55,40,0.375
2921,Schofield_a28,61.1463,-45.6163,55,40,0.375
2922,Schofield_a29,61.1571,-45.5222,111,80,0.3875
2923,Schofield_a30,61.1572,-45.5222,111,80,0.3875
2924,Schofield_a31,61.1571,-45.522,111,80,0.3875
2925,Schofield_a32,61.1573,-45.522,111,80,0.3875
2926,Schofield_a33,61.1573,-45.5218,111,80,0.3875
2927,Schofield_a34,61.1573,-45.5217,111,80,0.3875
2928,Schofield_a35,60.9984,-45.4195,60,8,6.5
2929,Schofield_a36,60.9985,-45.4195,60,13,3.6153846153846154
2930,Schofield_a37,60.9985,-45.4194,60,13,3.6153846153846154
2931,Schofield_a38,60.9987,-45.4192,60,22,1.7272727272727273
2932,Schofield_a39,60.9988,-45.4191,60,19,2.1578947368421053
2933,Schofield_a40,60.9992,-45.4184,60,39,0.5384615384615384
2934,Schofield_a41,61.1569,-45.5226,111,75,0.48
2935,Schofield_a42,61.193,-45.5539,296,120,1.4666666666666666
2936,Schofield_a43,61.192,-45.5514,296,123,1.4065040650406504
2937,Schofield_a44,61.1919,-45.5515,296,123,1.4065040650406504
2938,Schofield_a45,61.1918,-45.5514,296,123,1.4065040650406504
2939,Schofield_a46,61.1919,-45.5513,296,123,1.4065040650406504
2940,Schofield_a47,61.1457,-45.625,55,23,1.391304347826087
2941,Schofield_a48,61.1457,-45.625,55,23,1.391304347826087
2942,Schofield_a49,61.157,-45.5246,193,72,1.6805555555555556
2943,Schofield_a50,61.1568,-45.5218,111,56,0.9821428571428571
2944,Schofield_a51,61.1521,-45.518,111,13,7.538461538461538
2945,Schofield_a52,61.1525,-45.516,111,19,4.842105263157895
2946,Schofield_a53,61.1937,-45.5111,141,119,0.18487394957983194
2947,Schofield_a54,61.1937,-45.5505,296,126,1.3492063492063493
2948,Schofield_a55,61.193600000000004,-45.55,296,125,1.368
2949,Schofield_a56,61.1933,-45.5508,296,111,1.6666666666666667
2950,Schofield_a57,61.1933,-45.551,296,118,1.5084745762711864
2951,Schofield_a58,61.1934,-45.5512,296,121,1.4462809917355373
2952,Schofield_a59,61.1934,-45.551,296,113,1.6194690265486726
2953,Schofield_a60,61.1468,-45.6224,55,30,0.8333333333333334
2954,Schofield_a61,61.158,-45.5174,111,28,2.9642857142857144
2955,Schofield_a62,61.1532,-45.517,111,15,6.4
2956,Schofield_a63,61.15,-45.5168,135,12,10.25
2957,Schofield_a64,61.1473,-45.6206,55,32,0.71875
2958,Shumilovskikh_a1,41.0364166666667,37.2158333333333,372,376,0.010638297872340425
2959,Shumilovskikh_a2,40.996,37.16875,405,491,0.17515274949083504
2960,Shumilovskikh_a3,40.80805,37.0079833333333,1274,1278,0.003129890453834116
2961,Shumilovskikh_a4,40.7101166666667,37.0091166666667,1050,989,0.06167846309403438
2962,Shumilovskikh_a5,40.71345,37.0160833333333,1050,954,0.10062893081761007
2963,Shumilovskikh_a6,40.4221333333333,37.09005,721,729,0.010973936899862825
2964,Shumilovskikh_a7,40.4080666666667,36.68175,716,719,0.004172461752433936
2965,Shumilovskikh_a8,40.0547666666667,36.5614833333333,1364,1239,0.10088781275221953
2966,Shumilovskikh_a9,39.9429333333333,36.5276,1566,1586,0.012610340479192938
2967,Shumilovskikh_a10,39.8930666666667,37.40335,1361,1432,0.04958100558659218
2968,Shumilovskikh_a11,39.5714,40.16255,1571,1416,0.1094632768361582
2969,Shumilovskikh_a12,39.9943,40.5648833333333,1844,1822,0.012074643249176729
2970,Shumilovskikh_a13,40.2114166666667,40.2743666666667,1692,1664,0.016826923076923076
2971,Shumilovskikh_a14,40.4789833333333,40.2639333333333,1908,1807,0.055893746541228556
2972,Shumilovskikh_a15,40.5009833333333,40.2530833333333,2124,2054,0.034079844206426485
2973,Shumilovskikh_a16,40.5799166666667,40.2285333333333,1886,1279,0.47458952306489444
2974,Shumilovskikh_a17,40.6539166666667,40.2100333333333,1350,807,0.6728624535315985
2975,Shumilovskikh_a18,40.678,40.2278,1017,617,0.6482982171799028
2976,Shumilovskikh_a19,40.7510833333333,40.2464666666667,606,273,1.2197802197802199
2977,Shumilovskikh_a20,40.8198666666667,40.2667166666667,428,142,2.0140845070422535
2978,Shumilovskikh_a21,40.96895,40.3652666666667,154,24,5.416666666666667
2979,Shumilovskikh_a22,41.1459,41.9315833333333,707,260,1.7192307692307693
2980,Shumilovskikh_a23,41.20215,42.5207,2468,2429,0.016055990119390694
2981,Shumilovskikh_a24,41.2266666666667,42.4675833333333,2088,2195,0.04874715261958998
2982,Shumilovskikh_a25,41.2243833333333,42.4556,1999,2007,0.003986048829098156
2983,Shumilovskikh_a26,41.2517333333333,42.3292833333333,1177,1033,0.1393998063891578
2984,Shumilovskikh_a27,41.2628666666667,42.2942,1028,805,0.27701863354037265
2985,Shumilovskikh_a28,41.2583833333333,42.1534333333333,1052,603,0.7446102819237148
2986,Shumilovskikh_a29,41.221,41.7935,376,257,0.46303501945525294
2987,Shumilovskikh_a30,41.3705666666667,41.63535,525,217,1.4193548387096775
2988,Shumilovskikh_a31,41.3915833333333,41.5028166666667,344,368,0.06521739130434782
2989,Stivrins_a3,57.25,25.28333,137,120.2,0.13976705490848584
2990,Stivrins_a4,56.813888,21.625833,49,38.7,0.2661498708010335
