"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Mo","Mo99_85",100.57,48.48,1500,0.3743337967182439,1699.1074986425467,-1.933171189288699,-20.39413480737422,14.208957022670472
"Mo","Mo99_86",100.5,48.45,1790,0.365496446907507,1492.754425260333,-3.3461493335065455,-22.04005103406126,13.000385982172837
"Mo","Mo99_87",100.57,48.45,1500,0.37429314923578677,1698.6317750515666,-1.9276384547558498,-20.36940136325432,14.203030031497955
"Mo","Mo99_88",100.45,48.35,1780,0.3650952062239567,1498.5114297415312,-3.2970230982994093,-21.963117925075377,13.030903633207071
"Mo","Mo99_89",100.18,47.72,1900,0.3275494613882575,1474.480707960621,-3.577040280151449,-22.319502868869453,12.854181630104739
"Mo","Mo99_9",92.3,47.87,1157,0.1201184810569979,2822.5690903857712,1.1491371727972266,-23.4729596986415,20.415306218166325
"Mo","Mo99_90",100.32,47.7,1900,0.34240557925067533,1464.077955517755,-3.3530421076647503,-21.55810254406772,12.742979861390792
"Mo","Mo99_91",100.3,47.62,1900,0.3393577000687893,1470.7695926465428,-3.317382362028835,-21.526108013027024,12.782941776061486
"Mo","Mo99_92",99.92,47.27,2250,0.3155371199330756,1260.728596437,-5.077651502182235,-24.02628295094536,11.5635666107952
"Mo","Mo99_93",99.83,47.18,2300,0.30008462643329675,1276.3136518742658,-4.976445728848567,-23.875119591312444,11.663768814887165
"Mo","Mo99_94",99.92,47.17,2500,0.3372483613243097,1047.4458187434354,-6.470241018344802,-25.359319404125173,10.178069145766063
"Mo","Mo99_95",100.53,47.1,2300,0.31497590869739,1299.8814021723672,-4.418404957883889,-22.56074416620688,11.762294868699152
"Mo","Mo99_96",102.62,46.48,1800,0.27366888950295787,1969.8054553143722,0.03993929968625628,-17.184447784112436,15.527964625247414
"Mo","Mo99_97",101.2,46.32,2100,0.26581694714693443,1676.2896372102273,-1.8068485560021161,-19.252987776829503,13.981356644008288
"Mo","Mo99_98",100.63,45.45,1450,0.11366228696908214,2803.783707080008,3.577031963509413,-14.85478208594854,20.025358816284875
"Mo","Mo99_99",93.88,48.13,1200,0.14976283052844644,2624.6066409175824,0.15981808889623145,-24.042676687725194,19.431800864488242
