"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Bosque de Avicennia","AVICENNIA_0",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_5",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_10",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_15",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_20",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_25",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_30",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_35",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_40",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Bosque de Avicennia","AVICENNIA_45",-46.70221,-0.92777,2,1.7296673779762202,9745.233121976244,26.699268827332173,25.802251251462028,27.43347166698145
"Furo do Chato","FURCHATO_0",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_5",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_10",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_15",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_20",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_25",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_30",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Furo do Chato","FURCHATO_35",-46.65,-0.873611111111111,2,1.724416641772699,9746.70473278851,26.703300637776742,25.809892982848154,27.437805311000496
"Laguna Rabadilla de Vaca","RABAVACA",-79.1121388888889,-4.25547222222222,3312,0.4368946146852653,3993.7651732942445,10.941822392586971,10.476887740174426,11.34744649834515
"Laguna Cocha Caranga","COCHACAR",-79.1595833333333,-4.04586111111111,2710,0.6388674695083663,4943.590287411944,13.544082979210804,13.018378028194096,13.821876607301373
"Campo Salgado","SALGADO_0",-46.6830555555556,-0.912777777777778,3,1.7277617342890312,9744.872160246481,26.69827989108625,25.80424797572467,27.43187608021184
"Campo Salgado","SALGADO_5",-46.6830555555556,-0.912777777777778,3,1.7277617342890312,9744.872160246481,26.69827989108625,25.80424797572467,27.43187608021184
"Laguna Zurita","ZURITA_0",-79.1176111111111,-3.97466666666667,2590,0.6599521064792309,5140.159156940863,14.08262782723524,13.512301158528487,14.395536768062193
"Laguna Zurita","ZURITA_4",-79.1176111111111,-3.97466666666667,2590,0.6599521064792309,5140.159156940863,14.08262782723524,13.512301158528487,14.395536768062193
