"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Mubwindi Swamp II","MB6_43",-1.08,29.75,2200,1.280920094880007,5572.562797800364,15.267295336439354,14.722921247997817,15.506012790416335
"Muchoya Swamp I","MC2_2",-1.28,29.8,2459,1.4785931082724553,5059.762942087498,13.862364224897254,13.246973411109579,14.200061063096681
"Muchoya Swamp II","MC4_3",-1.282778,29.8,2404,1.4406548061206292,5183.263429715432,14.200721725247758,13.592883897422942,14.526485385307351
"Mujimbeji (ZAM/11/1)","MUJIM_18",-11.81949,24.8971,1497,0.8646267977997079,7329.84734741853,20.081773554571313,16.582841357399385,22.430881377981557
"Mujimbeji (ZAM/11/1)","MUJIM_22",-11.81949,24.8971,1497,0.8646267977997079,7329.84734741853,20.081773554571313,16.582841357399385,22.430881377981557
"Mulele (ZAM/11/8)","MULELE_1",-16.75373,23.27353,1011,0.4031600774004175,8226.996678841753,22.53971692833357,16.755879817644225,25.970360396487884
"Mulele (ZAM/11/8)","MULELE_3",-16.75373,23.27353,1011,0.4031600774004175,8226.996678841753,22.53971692833357,16.755879817644225,25.970360396487884
"Mulele (ZAM/11/8)","MULELE_5",-16.75373,23.27353,1011,0.4031600774004175,8226.996678841753,22.53971692833357,16.755879817644225,25.970360396487884
"Mulele (ZAM/11/8)","MULELE_7",-16.75373,23.27353,1011,0.4031600774004175,8226.996678841753,22.53971692833357,16.755879817644225,25.970360396487884
"Musisi-Karashoma","MUSISI_5",-2.271111,28.660278,2344,1.2980689473472973,5502.25727561792,15.074677467446357,14.413109077801957,15.501275463711742
"Mwamgongo River","LT98-37M_1",-4.622778,29.633056,767,0.7095922261123325,8626.654328944614,23.634669394368807,22.2547688626326,24.78106588344776
"Mwamgongo River","LT98-37M_3",-4.622778,29.633056,767,0.7095922261123325,8626.654328944614,23.634669394368807,22.2547688626326,24.78106588344776
"Nyasanga/Kahama River","LT98-58M_1",-4.688333,29.616667,767,0.7104347189584088,8618.59113845714,23.612578461526407,22.23030714741758,24.75578940048005
"Nyasanga/Kahama River","LT98-58M_3",-4.688333,29.616667,767,0.7104347189584088,8618.59113845714,23.612578461526407,22.23030714741758,24.75578940048005
"Nyasanga/Kahama River","LT98-58M_6",-4.688333,29.616667,767,0.7104347189584088,8618.59113845714,23.612578461526407,22.23030714741758,24.75578940048005
"Nyasanga/Kahama River","LT98-58M_9",-4.688333,29.616667,767,0.7104347189584088,8618.59113845714,23.612578461526407,22.23030714741758,24.75578940048005
"Rietvlei Still Bay","RIETVLEI_2",-34.35415,21.53545,15,0.441677678365604,6366.062109329176,17.441266052956646,13.600629492183348,21.388433897728508
"Rietvlei Still Bay","RIETVLEI_6.25",-34.35415,21.53545,15,0.441677678365604,6366.062109329176,17.441266052956646,13.600629492183348,21.388433897728508
"Rooiberg Shelter II","ROOIBG2_1",-28.666667,28.4,1740,0.47387753969721685,5217.088725537261,14.293393768595234,7.318338319569946,19.912815997237896
"Rooiberg Shelter II","ROOIBG2_3",-28.666667,28.4,1740,0.47387753969721685,5217.088725537261,14.293393768595234,7.318338319569946,19.912815997237896
"Sanzu Swamp","SA1_0",-3.358333,30.383333,1646,0.8974004499683558,7207.849490478682,19.747532850626527,18.944482199248164,20.532695873879643
"Sanzu Swamp","SA1_3",-3.358333,30.383333,1646,0.8974004499683558,7207.849490478682,19.747532850626527,18.944482199248164,20.532695873879643
"Sanzu Swamp","SA1_6",-3.358333,30.383333,1646,0.8974004499683558,7207.849490478682,19.747532850626527,18.944482199248164,20.532695873879643
"Shum Lake","SHUM_0",5.85,10.05,1410,1.503874639898669,7940.607905138268,21.755090151063747,20.461800153433924,23.66190231110736
"Tamsaa Swamp","TAMSAA_1",7.133333,39.766667,3039,0.7645697983245983,4222.75969450452,11.569204642478136,10.22393032475616,12.864135468813043
"Voordrag","VOORDRAG_0",-27.741667,31.325,940,0.579980257750446,6664.54161231935,18.259018115943423,13.233961897216794,22.141621012929207
"Wandakara Lake","WANDAK_0.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Wandakara Lake","WANDAK_10.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Wandakara Lake","WANDAK_15.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Wandakara Lake","WANDAK_3.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Wandakara Lake","WANDAK_5.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Wandakara Lake","WANDAK_7.5",0.416667,30.266667,1171,0.8249393858521892,7948.486254363068,21.776674669487857,21.075188990460813,22.513900513809045
"Yéviédié","YEV1_0",6.5343333,2.3736667,3,1.0535120998769,9812.152409218068,26.882609340323473,25.12469147809812,28.52970296813942
