"site.id","site.name","dataset.id","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
1403,"Kardashinski Swamp",8236,109972,290,20,"Radiocarbon years BP",6140,100,100,,"IGAN-945","peat","Carbon-14",,FALSE,
1403,"Kardashinski Swamp",8236,109973,340,20,"Radiocarbon years BP",7030,70,70,,"IGAN-944","humic acids","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416270,120,20,"Radiocarbon years BP",4620,50,50,,"GIN-4169","ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416271,170,20,"Radiocarbon years BP",5110,100,100,,"GIN-4172","ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416272,320,20,"Radiocarbon years BP",7050,100,100,,"GIN-4170","ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416273,350,20,"Radiocarbon years BP",7880,120,120,,"GIN-4171","ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416274,400,20,"Radiocarbon years BP",7950,50,50,,"GIN-4173","ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416275,450,20,"Radiocarbon years BP",8370,400,400,,"GIN-4167","calcareous-ferrous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416276,495,30,"Radiocarbon years BP",9730,50,50,,"GIN-4174","algal-calcareous gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416277,620,20,"Radiocarbon years BP",9990,100,100,,"GIN-4175","clayey gyttja","Carbon-14",,FALSE,
1479,"Khomustakh Lake",8250,416278,720,40,"Radiocarbon years BP",10400,600,600,,"GIN-4176","clay","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427696,185,10,"Radiocarbon years BP",1300,45,45,,"Tln-1539","Gyttja","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427697,195,10,"Radiocarbon years BP",1625,40,40,,"Tln-1538","Gyttja","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427698,345,10,"Radiocarbon years BP",3800,70,70,,"Tln-1434","Gyttja","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427699,495,10,"Radiocarbon years BP",6045,80,80,,"Tln-1445","Gyttja","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427700,615,10,"Radiocarbon years BP",7695,105,105,,"Tln-1446","Gyttja","Carbon-14",,FALSE,
1484,"Kirikumae",8254,427701,670,10,"Radiocarbon years BP",9395,75,75,,"Tln-1447","Gyttja","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417952,55,10,"Radiocarbon years BP",1090,90,90,,"MGU-1250","peat","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417953,85,10,"Radiocarbon years BP",1360,240,240,,"MGU-1257","peat","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417954,115,10,"Radiocarbon years BP",2766,150,150,,"MGU-1254","peat","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417955,135,10,"Radiocarbon years BP",3388,140,140,,"MGU-1256","peat","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417956,165,10,"Radiocarbon years BP",3485,110,110,,"MGU-1263","peat","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417957,195,10,"Radiocarbon years BP",2050,60,60,,"MGU-1321","organic clay gyttja","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417958,195,10,"Radiocarbon years BP",2790,100,100,,"MGU-1247","wood","Carbon-14",,FALSE,
1511,"Kotyrkol' Peat Bog",8265,417959,195,10,"Radiocarbon years BP",3400,250,250,,"MGU-1270","organic clay gyttja","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333160,2160,10,"Radiocarbon years BP",3840,110,110,,"Beta-9154","Brown gyttja","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333161,2435,10,"Radiocarbon years BP",6800,90,90,,"Beta-9155","Brown gyttja","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333162,2470,10,"Radiocarbon years BP",9650,120,120,,"Beta-9156","Organic sediment","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333163,2480,10,"Radiocarbon years BP",9780,80,80,,"Beta-6739","Organic sediment","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333164,2610,10,"Radiocarbon years BP",12610,90,90,,"Beta-9157","Organic sediment inc.carbonate","Carbon-14",,FALSE,
1537,"Lago de Ajo",8290,333165,2660,10,"Radiocarbon years BP",14270,180,180,,"Beta-6740","Organic sediment inc.carbonate","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416352,70,20,"Radiocarbon years BP",1610,110,110,,"GIN-5142","algal clayey gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416353,170,20,"Radiocarbon years BP",2100,80,80,,"GIN-5144","algal clayey gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416354,190,20,"Radiocarbon years BP",2170,70,70,,"GIN-5145","algal clayey gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416355,270,20,"Radiocarbon years BP",3000,70,70,,"GIN-5146","algal gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416356,370,20,"Radiocarbon years BP",3610,100,100,,"GIN-5148","algal gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416357,470,20,"Radiocarbon years BP",5530,60,60,,"GIN-5150","algal gyttja","Carbon-14",,FALSE,
1632,"Lake Madjagara",8364,416358,490,20,"Radiocarbon years BP",5480,70,70,,"GIN-5151","algal gyttja","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,110713,95,10,"Radiocarbon years BP",1680,80,80,,"MGU-1311","peat","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,110714,145,10,"Radiocarbon years BP",1750,310,310,,"MGU-1315","peat","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,110715,195,10,"Radiocarbon years BP",1780,140,140,,"MGU-1314","peat","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,110716,245,10,"Radiocarbon years BP",2760,130,130,,"MGU-1313","peat","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,110717,290,20,"Radiocarbon years BP",5100,60,60,,"TO-3027","humic acids","Carbon-14",,FALSE,
1704,"Mokhovoye",8404,436889,45,10,"Radiocarbon years BP",0,,,,"MGU-1312","peat","Carbon-14","1.02% 14C",FALSE,
1786,"Ozerki",8466,421046,20,10,"Radiocarbon years BP",3915,80,80,,"IGRAS1442","Humic acids","Carbon-14","IGAS-1442 (3915±80) is rejected as too old (Kremenetski, pers comm 17 Feb 1995).",FALSE,
1786,"Ozerki",8466,421047,45,10,"Radiocarbon years BP",1470,60,60,,"MGU-1318","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421048,95,10,"Radiocarbon years BP",3920,160,160,,"MGU-1319","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421049,120,10,"Radiocarbon years BP",5774,131,131,,"IGRAS1443","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421050,220,10,"Radiocarbon years BP",6154,151,151,,"IGRAS1445","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421051,270,10,"Radiocarbon years BP",7229,138,138,,"IGRAS1446","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421052,320,10,"Radiocarbon years BP",7290,142,142,,"IGRAS1447","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421053,370,10,"Radiocarbon years BP",8513,161,161,,"IGRAS1448","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421054,395,10,"Radiocarbon years BP",9280,380,380,,"MGU-1320","Humic acids","Carbon-14",,FALSE,
1786,"Ozerki",8466,421055,440,20,"Radiocarbon years BP",11710,90,90,,"TO-3026","Humic acids","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416739,15,10,"Radiocarbon years BP",750,110,110,,"IGAN-1188","organic-clay gyttja","Carbon-14","Dates IGAN-1184 (7210±150), IGAN-1180 (7630±290), IGAN-1277 (7740±235), and IGAN-1181 (7700±470) are rejected as being too young compared to Ozerki (Tarasov et al. 1994)",FALSE,
1798,"Pashennoe",8477,416740,40,10,"Radiocarbon years BP",910,115,115,,"IGAN-1281","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416741,65,10,"Radiocarbon years BP",1920,80,80,,"IGAN-1183","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416742,90,10,"Radiocarbon years BP",3560,130,130,,"IGAN-1280","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416743,115,10,"Radiocarbon years BP",5100,125,125,,"IGAN-1185","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416744,140,10,"Radiocarbon years BP",5810,230,230,,"IGAN-1279","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416745,165,10,"Radiocarbon years BP",7360,225,225,,"IGAN-1187","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416746,190,10,"Radiocarbon years BP",7895,160,160,,"IGAN-1278","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416747,215,10,"Radiocarbon years BP",7210,150,150,,"IGAN-1184","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416748,240,10,"Radiocarbon years BP",7630,290,290,,"IGAN-1180","organic-clay gyttja","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416749,260,20,"Radiocarbon years BP",7740,235,235,,"IGAN-1277","organic clay","Carbon-14",,FALSE,
1798,"Pashennoe",8477,416750,310,20,"Radiocarbon years BP",7700,470,470,,"IGAN-1181","organic clay","Carbon-14",,FALSE,
1919,"Pur-Taz Peatland",8528,417356,27.5,5,"Radiocarbon years BP",4570,60,60,,"CAMS-24132","Betula nana twig","Carbon-14",,FALSE,
1919,"Pur-Taz Peatland",8528,417357,87.5,5,"Radiocarbon years BP",4920,60,60,,"CAMS-24133","Betula nana twig","Carbon-14",,FALSE,
1919,"Pur-Taz Peatland",8528,417358,170.5,5,"Radiocarbon years BP",6830,60,60,,"CAMS-24134","Betula twig","Carbon-14",,FALSE,
1919,"Pur-Taz Peatland",8528,417359,265.5,5,"Radiocarbon years BP",8370,60,60,,"CAMS-2427","Betula sect. Albae bark and wood","Carbon-14",,FALSE,
1919,"Pur-Taz Peatland",8528,417360,341.5,5,"Radiocarbon years BP",9200,60,60,,"CAMS-2428","Betula and Larix twigs","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406127,745.5,5,"Radiocarbon years BP",10140,180,180,,"CAMS-15296","Betula fruits","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406128,775.5,5,"Radiocarbon years BP",9760,90,90,,"CAMS-15297","Betula fruits and bracts","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406129,795,,"Radiocarbon years BP",8200,90,90,,"Beta-9160","gyttya","Carbon-14","Bulk dates by Beta too old. AMS dates 10140 and 9760 (CAMS-15296, -15297) in a redeposited layer. Only basal 3 AMS dates accepted (see Allen et al. 1996).",FALSE,
2255,"Sanabria Marsh",8589,406130,820.5,5,"Radiocarbon years BP",9940,100,100,,"CAMS-15298","Betula fruits and bracts","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406131,832,,"Radiocarbon years BP",9490,110,110,,"Beta-9161","gyttya","Carbon-14","Bulk dates by Beta too old (see Allen et al. 1996).",FALSE,
2255,"Sanabria Marsh",8589,406132,880.5,5,"Radiocarbon years BP",11690,100,100,,"CAMS-15299","Betula fruits and bracts","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406133,925.5,5,"Radiocarbon years BP",12580,100,100,,"CAMS-15300","Betula fruits and bracts","Carbon-14",,FALSE,
2255,"Sanabria Marsh",8589,406134,980,,"Radiocarbon years BP",12580,330,330,,"Beta-9162","late glacial clay","Carbon-14","Bulk dates by Beta too old (see Allen et al. 1996).",FALSE,
2525,"Suollakh",8661,415751,20,10,"Radiocarbon years BP",3420,50,50,,"GIN-4355","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415752,235,30,"Radiocarbon years BP",8950,70,70,,"GIN-4356","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415753,252.5,15,"Radiocarbon years BP",10750,80,80,,"GIN-4357","Peat","Carbon-14","GIN-4357 (10750±80) is rejected as too old.",FALSE,
2525,"Suollakh",8661,415754,270,20,"Radiocarbon years BP",9940,60,60,,"GIN-4358","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415755,290,20,"Radiocarbon years BP",9900,90,90,,"GIN-4359","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415756,335,30,"Radiocarbon years BP",9910,80,80,,"GIN-4361","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415757,335,10,"Radiocarbon years BP",10120,120,120,,"GIN-4362","Peat","Carbon-14",,FALSE,
2525,"Suollakh",8661,415758,380,10,"Radiocarbon years BP",10610,70,70,,"GIN-4363","Peat","Carbon-14",,FALSE,
2528,"Sverdrup",8664,417431,40,10,"Radiocarbon years BP",9770,280,280,,"GIN-7627","peat","Carbon-14",,FALSE,
2528,"Sverdrup",8664,417432,60.5,11,"Radiocarbon years BP",10490,380,380,,"GIN-7626","peat","Carbon-14",,FALSE,
2528,"Sverdrup",8664,417433,85,10,"Radiocarbon years BP",11640,40,40,,"GIN-7625","peat","Carbon-14",,FALSE,
2960,"Black Sea (Southwest 1)",8870,353166,37.5,5,"Radiocarbon years BP",3390,80,80,,"T 8666 A","Sapropel mud","Carbon-14",,FALSE,
2960,"Black Sea (Southwest 1)",8870,353167,87.5,5,"Radiocarbon years BP",7070,90,90,,"T 8665 A","Clay mud","Carbon-14",,FALSE,
2960,"Black Sea (Southwest 1)",8870,353168,212,5,"Radiocarbon years BP",10400,200,200,,"T 8514 A","Clay mud","Carbon-14",,FALSE,
2962,"Achit-Nur",8871,421609,158.5,13,"Radiocarbon years BP",6540,100,100,,"TA-1832","gyttja","Carbon-14",,FALSE,
2962,"Achit-Nur",8871,421610,182.5,15,"Radiocarbon years BP",9397,80,80,,"TA-1192","organic clay","Carbon-14",,FALSE,
2962,"Achit-Nur",8871,421611,212.5,15,"Radiocarbon years BP",10150,100,100,,"TA-1191","organic clay","Carbon-14",,FALSE,
2962,"Achit-Nur",8871,421612,240,10,"Radiocarbon years BP",11500,100,100,,"TA-1183","organic clay","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395855,327.5,5,"Radiocarbon years BP",6159,100,100,,"Q-1272","Ld2, Dh1, Dg1","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395856,355,5,"Radiocarbon years BP",6803,110,110,,"Q-1271","Ld3, Dh1, Dg+","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395857,372.5,5,"Radiocarbon years BP",7648,120,120,,"Q-1270","Ld3, Dh1, Dg+","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395858,430,5,"Radiocarbon years BP",8670,150,150,,"Q-1269","Ld4, Ag+, Dh+, Dg+","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395859,470,8,"Radiocarbon years BP",9740,170,170,,"Q-1268","Ld2, Ag2, Ga+, Dh+, Dg+","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395860,510,8,"Radiocarbon years BP",11115,220,220,,"Q-1267","Ld3, Ag1, Ga+, Dh+, Dg+","Carbon-14",,FALSE,
2965,"Abernethy Forest",8872,395861,535,10,"Radiocarbon years BP",11760,250,250,,"Q-1266","Ga2, Ag2, Dh+, Dg+","Carbon-14",,FALSE,
2966,"Aholammi",8873,412856,1080,10,"Radiocarbon years BP",3460,70,70,,"Su-1547",,"Carbon-14",,FALSE,
2966,"Aholammi",8873,412857,1110,10,"Radiocarbon years BP",5440,70,70,,"Su-1546",,"Carbon-14",,FALSE,
2966,"Aholammi",8873,412858,1160,10,"Radiocarbon years BP",8030,80,80,,"Su-1545",,"Carbon-14",,FALSE,
2968,"Algendar",8874,411692,670,,"Radiocarbon years BP",4090,60,60,,"CAMS-18672","Organic sediment","Carbon-14",,FALSE,
2968,"Algendar",8874,411693,935,,"Radiocarbon years BP",4940,50,50,,"CAMS-18673","Organic sediment","Carbon-14",,FALSE,
2968,"Algendar",8874,411694,1560,,"Radiocarbon years BP",6170,70,70,,"CAMS-18674","Organic sediment","Carbon-14",,FALSE,
2968,"Algendar",8874,411695,2345,,"Radiocarbon years BP",7830,50,50,,"CAMS-18675","Organic sediment","Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361959,245,5,"Radiocarbon years BP",5820,150,150,,"Ly 995",,"Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361960,305,10,"Radiocarbon years BP",7310,140,140,,"Ly 960",,"Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361961,456,14,"Radiocarbon years BP",8630,200,200,,"Ly 496",,"Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361962,477.5,5,"Radiocarbon years BP",8320,180,180,,"Ly 997",,"Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361963,527.5,5,"Radiocarbon years BP",8970,210,210,,"Ly 998",,"Carbon-14",,FALSE,
2969,"Plan du Laus",8875,361964,585,4,"Radiocarbon years BP",8820,370,370,,"Ly 961",,"Carbon-14",,FALSE,
2970,"Alsa",8876,410875,40,,"Radiocarbon years BP",280,50,50,,"CSIC-670","Peat","Carbon-14",,FALSE,
2970,"Alsa",8876,410876,130,,"Radiocarbon years BP",2880,50,50,,"CSIC-671","Peat","Carbon-14",,FALSE,
2970,"Alsa",8876,410877,260,,"Radiocarbon years BP",4310,60,60,,"CSIC-672","Peat","Carbon-14",,FALSE,
2971,"Hières sur Amby",8877,376848,165,10,"Radiocarbon years BP",4480,120,120,,"Ly 4816","Peat","Carbon-14","slightly old",FALSE,
2971,"Hières sur Amby",8877,376849,293,6,"Radiocarbon years BP",5800,130,130,,"Ly 3960","Wooded peat","Carbon-14","slightly old",FALSE,
2971,"Hières sur Amby",8877,376850,1042.5,5,"Radiocarbon years BP",10110,240,240,,"Ly 4817","Peaty chalk with shells","Carbon-14","too old",FALSE,
2972,"Ampoix",8878,372815,442,14,"Radiocarbon years BP",5990,140,140,,"MBN-327","Peat","Carbon-14",,FALSE,
2972,"Ampoix",8878,372816,609,32,"Radiocarbon years BP",7970,125,125,,"MBN-328","Peat","Carbon-14",,FALSE,
2972,"Ampoix",8878,372817,749,24,"Radiocarbon years BP",8970,115,115,,"MBN-343","Peat","Carbon-14",,FALSE,
2972,"Ampoix",8878,372818,895,10,"Radiocarbon years BP",9790,175,175,,"MBN-325","Peat","Carbon-14",,FALSE,
2972,"Ampoix",8878,372819,971,28,"Radiocarbon years BP",10550,160,160,,"MBN-330","Peat","Carbon-14",,FALSE,
2973,"Amsoldingersee",8879,112930,804.5,1,"Radiocarbon years BP",10280,120,120,,"B-4164","Gyttja","Carbon-14","Compare Lotter (1985).",FALSE,
2973,"Amsoldingersee",8879,112931,822.5,1,"Radiocarbon years BP",13020,170,170,,"B-4165","Calcareous gyttja","Carbon-14",,FALSE,
2973,"Amsoldingersee",8879,112932,830.5,1,"Radiocarbon years BP",13490,170,170,,"B-4166","Calcareous clay gyttja","Carbon-14",,FALSE,
2973,"Amsoldingersee",8880,112933,1010.5,3,"Radiocarbon years BP",9510,30,30,,"B-4167",,"Carbon-14",,FALSE,
2973,"Amsoldingersee",8880,112934,1047.5,3,"Radiocarbon years BP",10410,120,120,,"B-4168",,"Carbon-14",,FALSE,
2973,"Amsoldingersee",8880,112935,1068.5,3,"Radiocarbon years BP",12300,150,150,,"B-4171",,"Carbon-14",,FALSE,
2974,"Amtkel 1",8881,423466,16,2,"Radiocarbon years BP",720,20,20,,"KUJU-476",,"Carbon-14",,FALSE,
2974,"Amtkel 1",8881,423467,44,2,"Radiocarbon years BP",1130,20,20,,"KUJU-471",,"Carbon-14",,FALSE,
2974,"Amtkel 1",8881,423468,77,2,"Radiocarbon years BP",1560,20,20,,"KUJU-473",,"Carbon-14",,FALSE,
2974,"Amtkel 1",8881,423469,87,2,"Radiocarbon years BP",1610,140,140,,"KUJU-475",,"Carbon-14",,FALSE,
2974,"Amtkel 1",8881,423470,98,2,"Radiocarbon years BP",2100,140,140,,"KUJU-472",,"Carbon-14",,FALSE,
2975,"Amtkel 2",8882,423456,35,,"Radiocarbon years BP",2190,55,55,,"KUJU-474",,"Carbon-14",,FALSE,
2976,"Amtkel 3",8883,423445,8,,"Radiocarbon years BP",430,20,20,,"KUJU-470",,"Carbon-14",,FALSE,
2976,"Amtkel 3",8883,423446,24,,"Radiocarbon years BP",850,50,50,,"KUJU-468",,"Carbon-14",,FALSE,
2976,"Amtkel 3",8883,423447,33,,"Radiocarbon years BP",2110,75,75,,"KUJU-469",,"Carbon-14",,FALSE,
2977,"Allt na Feithe Sheilich",8884,395482,150,,"Radiocarbon years BP",4425,100,100,,"Q-886","Birch twigs","Carbon-14",,FALSE,
2977,"Allt na Feithe Sheilich",8884,395483,180,,"Radiocarbon years BP",6960,130,130,,"K-1419","Pine stump","Carbon-14",,FALSE,
2978,"Antas",8885,406755,40,,"Radiocarbon years BP",1390,100,100,,"Beta80375",,"Carbon-14",,FALSE,
2978,"Antas",8885,406756,570,,"Radiocarbon years BP",6280,60,60,,"Beta80376",,"Carbon-14",,FALSE,
2978,"Antas",8885,406757,645,,"Radiocarbon years BP",8210,250,250,,"Beta92459",,"Carbon-14","Rejected by the author.",FALSE,
2978,"Antas",8885,406758,1025,,"Radiocarbon years BP",8070,90,90,,"Beta80377",,"Carbon-14","Rejected by the author.",FALSE,
2978,"Antas",8885,406759,1115,,"Radiocarbon years BP",7730,100,100,,"Beta92460",,"Carbon-14",,FALSE,
2978,"Antas",8885,406760,2190,,"Radiocarbon years BP",8690,150,150,,"Beta65348",,"Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,427999,495,10,"Radiocarbon years BP",3380,60,60,,"JA-2111","Carbonate - lacustrine lime","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428000,555,10,"Radiocarbon years BP",4080,80,80,,"JA-2112","Lacustrine lime","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428001,565,10,"Radiocarbon years BP",4180,80,80,,"JA-2113","Lacustrine lime- CO3 fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428002,605,10,"Radiocarbon years BP",5100,130,130,,"JA-2114","Lacustrine lime- CO3 fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428003,685,10,"Radiocarbon years BP",8040,120,120,,"JA-2115","Lacustrine lime- CO3 fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428004,695,10,"Radiocarbon years BP",8930,100,100,,"JA-2116","Lacustrine lime- CO3 fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428005,735,10,"Radiocarbon years BP",11150,150,150,,"JA-2117","Lacustrine lime- CO3 fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428006,745,10,"Radiocarbon years BP",12080,200,200,,"JA-2118","Organic fraction","Carbon-14",,FALSE,
2979,"Åntu Sinijarv",8886,428007,755,10,"Radiocarbon years BP",10930,200,200,,"JA-2119","Organic fraction","Carbon-14",,FALSE,
2980,"Arkutino Lake",8887,352063,169,12,"Radiocarbon years BP",3155,100,100,,"Hv 13064",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8887,352064,269.5,15,"Radiocarbon years BP",4565,135,135,,"Hv 13065",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8887,352065,369.5,15,"Radiocarbon years BP",5120,150,150,,"Hv 13066",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8887,352066,469.5,15,"Radiocarbon years BP",5675,130,130,,"Hv 13067",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352419,157,10,"Radiocarbon years BP",1390,65,65,,"Hv 11762",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352420,261,12,"Radiocarbon years BP",3185,100,100,,"Hv 11763",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352421,359.5,15,"Radiocarbon years BP",5300,90,90,,"Hv 11764",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352422,458,14,"Radiocarbon years BP",4500,70,70,,"Hv 11765",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352423,560,14,"Radiocarbon years BP",5770,150,150,,"Hv 11766",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352424,661,12,"Radiocarbon years BP",5680,65,65,,"Hv 11767",,"Carbon-14",,FALSE,
2980,"Arkutino Lake",8888,352425,761,16,"Radiocarbon years BP",6140,100,100,,"Hv 11768",,"Carbon-14",,FALSE,
2983,"Aronde",8889,380239,357.5,5,"Radiocarbon years BP",3000,50,50,,"Gif-9596","bulk sediment","Carbon-14","3339-3006 cal BP; 1389-1056 cal BC",FALSE,
2983,"Aronde",8889,380240,484.5,5,"Radiocarbon years BP",6400,80,80,,"Gif-9597","bulk sediment","Carbon-14","Rejected by the author. 7427-7092 cal BP; 5474-5142 cal BC.",FALSE,
2983,"Aronde",8889,380241,542.5,5,"Radiocarbon years BP",8470,60,60,,"Gif-9598","bulk sediment","Carbon-14","9530-9268 cal BP; 7580-7318 cal BC",FALSE,
2985,"Lake Varna",8890,112976,220,,"Radiocarbon years BP",4625,75,75,,"Hv-11487","bulk sediment","Carbon-14",,FALSE,
2985,"Lake Varna",8890,112977,400,,"Radiocarbon years BP",4730,70,70,,"Hv-11488","bulk sediment","Carbon-14",,FALSE,
2985,"Lake Varna",8890,112978,430,,"Radiocarbon years BP",5390,65,65,,"Hv-11489","bulk sediment","Carbon-14",,FALSE,
